timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741615918696,367,Patch Contact,200,OK,Stress Test 1-90,text,true,,1011,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33232eaf700137a4e6d,367,0,0
1741615918707,356,Get Contacts,200,OK,Stress Test 1-89,text,true,,1020,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,356,0,0
1741615917934,1129,Add User,201,Created,Stress Test 1-91,text,true,,1286,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1129,0,750
1741615919063,472,Get User Profile,200,OK,Stress Test 1-91,text,true,,882,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,472,0,0
1741615919063,472,Delete Contact,200,OK,Stress Test 1-90,text,true,,764,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33232eaf700137a4e6d,472,0,0
1741615919063,472,Update Contact,200,OK,Stress Test 1-89,text,true,,1050,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33332eaf700137a4e6e,472,0,0
1741615919535,404,Patch Contact,200,OK,Stress Test 1-89,text,true,,1008,602,4,4,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33332eaf700137a4e6e,404,0,0
1741615919535,404,Update User,200,OK,Stress Test 1-91,text,true,,880,635,4,4,https://thinking-tester-contact-list.herokuapp.com/users/me,404,0,0
1741615919538,401,Add User,201,Created,Stress Test 1-90,text,true,,1274,501,4,4,https://thinking-tester-contact-list.herokuapp.com/users,401,0,0
1741615919939,315,Get User Profile,200,OK,Stress Test 1-90,text,true,,870,525,4,4,https://thinking-tester-contact-list.herokuapp.com/users/me,315,0,0
1741615919939,315,Delete Contact,200,OK,Stress Test 1-89,text,true,,752,603,4,4,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33332eaf700137a4e6e,315,0,0
1741615919939,315,Add Contact,201,Created,Stress Test 1-91,text,true,,1004,813,4,4,https://thinking-tester-contact-list.herokuapp.com/contacts,315,0,0
1741615920255,306,Update User,200,OK,Stress Test 1-90,text,true,,877,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,306,0,0
1741615920255,306,Get Contacts,200,OK,Stress Test 1-91,text,true,,1001,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,306,0,0
1741615920562,257,Add Contact,201,Created,Stress Test 1-90,text,true,,1007,809,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,257,0,0
1741615920562,261,Update Contact,200,OK,Stress Test 1-91,text,true,,1034,837,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33432eaf700137a4e73,261,0,0
1741615920819,252,Get Contacts,200,OK,Stress Test 1-90,text,true,,1004,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,252,0,0
1741615920824,260,Patch Contact,200,OK,Stress Test 1-91,text,true,,1003,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33432eaf700137a4e73,260,0,0
1741615919935,1182,Add User,201,Created,Stress Test 1-92,text,true,,1278,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1182,0,885
1741615921072,260,Update Contact,200,OK,Stress Test 1-90,text,true,,1036,836,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33553c0aa001392fb12,260,0,0
1741615921118,257,Get User Profile,200,OK,Stress Test 1-92,text,true,,874,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,257,0,0
1741615921084,268,Delete Contact,200,OK,Stress Test 1-91,text,true,,756,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33432eaf700137a4e73,268,0,0
1741615921332,261,Patch Contact,200,OK,Stress Test 1-90,text,true,,1005,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33553c0aa001392fb12,261,0,0
1741615921381,266,Update User,200,OK,Stress Test 1-92,text,true,,881,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,266,0,0
1741615921381,291,Add User,201,Created,Stress Test 1-91,text,true,,1278,501,3,3,https://thinking-tester-contact-list.herokuapp.com/users,291,0,0
1741615921593,256,Delete Contact,200,OK,Stress Test 1-90,text,true,,756,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33553c0aa001392fb12,256,0,0
1741615921647,269,Add Contact,201,Created,Stress Test 1-92,text,true,,1015,816,2,2,https://thinking-tester-contact-list.herokuapp.com/contacts,269,0,0
1741615921673,256,Get User Profile,200,OK,Stress Test 1-91,text,true,,874,525,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,256,0,0
1741615921917,259,Get Contacts,200,OK,Stress Test 1-92,text,true,,1012,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,259,0,0
1741615921930,257,Update User,200,OK,Stress Test 1-91,text,true,,881,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,257,0,0
1741615922177,266,Update Contact,200,OK,Stress Test 1-92,text,true,,1043,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33653c0aa001392fb15,266,0,0
1741615922188,258,Add Contact,201,Created,Stress Test 1-91,text,true,,1005,807,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1741615922446,254,Get Contacts,200,OK,Stress Test 1-91,text,true,,1002,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,254,0,0
1741615922444,267,Patch Contact,200,OK,Stress Test 1-92,text,true,,1013,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33653c0aa001392fb15,267,0,0
1741615922700,317,Update Contact,200,OK,Stress Test 1-91,text,true,,1034,834,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33653c0aa001392fb16,317,0,0
1741615922712,307,Delete Contact,200,OK,Stress Test 1-92,text,true,,756,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33653c0aa001392fb15,307,0,0
1741615921946,1346,Add User,201,Created,Stress Test 1-93,text,true,,1278,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1346,0,793
1741615923017,282,Patch Contact,200,OK,Stress Test 1-91,text,true,,1003,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33653c0aa001392fb16,282,0,0
1741615923020,340,Add User,201,Created,Stress Test 1-92,text,true,,1278,501,3,3,https://thinking-tester-contact-list.herokuapp.com/users,340,0,0
1741615923299,261,Delete Contact,200,OK,Stress Test 1-91,text,true,,756,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33653c0aa001392fb16,261,0,0
1741615923292,280,Get User Profile,200,OK,Stress Test 1-93,text,true,,874,525,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,280,0,0
1741615923361,261,Get User Profile,200,OK,Stress Test 1-92,text,true,,874,525,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,261,0,0
1741615923572,279,Update User,200,OK,Stress Test 1-93,text,true,,882,633,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,279,0,0
1741615923622,316,Update User,200,OK,Stress Test 1-92,text,true,,884,635,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,316,0,0
1741615923852,394,Add Contact,201,Created,Stress Test 1-93,text,true,,1015,817,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,394,0,0
1741615923938,496,Add Contact,201,Created,Stress Test 1-92,text,true,,1008,813,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,496,0,0
1741615924247,513,Get Contacts,200,OK,Stress Test 1-93,text,true,,1012,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,513,0,0
1741615924434,442,Get Contacts,200,OK,Stress Test 1-92,text,true,,1005,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,442,0,0
1741615924760,317,Update Contact,200,OK,Stress Test 1-93,text,true,,1042,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33832eaf700137a4e7a,317,0,0
1741615924876,269,Update Contact,200,OK,Stress Test 1-92,text,true,,1034,837,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33832eaf700137a4e7b,269,0,0
1741615925077,271,Patch Contact,200,OK,Stress Test 1-93,text,true,,1012,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33832eaf700137a4e7a,271,0,0
1741615923934,1512,Add User,201,Created,Stress Test 1-94,text,true,,1278,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1512,0,1221
1741615925145,308,Patch Contact,200,OK,Stress Test 1-92,text,true,,1003,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33832eaf700137a4e7b,308,0,0
1741615925349,272,Delete Contact,200,OK,Stress Test 1-93,text,true,,756,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33832eaf700137a4e7a,272,0,0
1741615925462,258,Get User Profile,200,OK,Stress Test 1-94,text,true,,878,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,258,0,0
1741615925462,295,Delete Contact,200,OK,Stress Test 1-92,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33832eaf700137a4e7b,295,0,0
1741615925622,304,Add User,201,Created,Stress Test 1-93,text,true,,1282,501,2,2,https://thinking-tester-contact-list.herokuapp.com/users,304,0,0
1741615925721,264,Update User,200,OK,Stress Test 1-94,text,true,,885,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,264,0,0
1741615925961,263,Get User Profile,200,OK,Stress Test 1-93,text,true,,878,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,263,0,0
1741615925985,260,Add Contact,201,Created,Stress Test 1-94,text,true,,1011,809,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,260,0,0
1741615926224,275,Update User,200,OK,Stress Test 1-93,text,true,,885,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,275,0,0
1741615926245,254,Get Contacts,200,OK,Stress Test 1-94,text,true,,1008,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,254,0,0
1741615926499,310,Update Contact,200,OK,Stress Test 1-94,text,true,,1032,836,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33a53c0aa001392fb17,310,0,0
1741615926499,310,Add Contact,201,Created,Stress Test 1-93,text,true,,1011,816,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,310,0,0
1741615926810,315,Patch Contact,200,OK,Stress Test 1-94,text,true,,1001,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33a53c0aa001392fb17,315,0,0
1741615925931,1194,Add User,201,Created,Stress Test 1-95,text,true,,1274,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1194,0,786
1741615926810,315,Get Contacts,200,OK,Stress Test 1-93,text,true,,1008,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,315,0,0
1741615927126,295,Get User Profile,200,OK,Stress Test 1-95,text,true,,870,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,295,0,0
1741615927126,296,Update Contact,200,OK,Stress Test 1-93,text,true,,1039,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33b53c0aa001392fb18,296,0,0
1741615927126,295,Delete Contact,200,OK,Stress Test 1-94,text,true,,752,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33a53c0aa001392fb17,295,0,0
1741615927422,408,Patch Contact,200,OK,Stress Test 1-93,text,true,,1013,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33b53c0aa001392fb18,408,0,0
1741615927421,409,Update User,200,OK,Stress Test 1-95,text,true,,881,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,409,0,0
1741615927423,407,Add User,201,Created,Stress Test 1-94,text,true,,1278,501,3,3,https://thinking-tester-contact-list.herokuapp.com/users,407,0,0
1741615927831,308,Get User Profile,200,OK,Stress Test 1-94,text,true,,874,525,4,4,https://thinking-tester-contact-list.herokuapp.com/users/me,308,0,0
1741615927831,308,Delete Contact,200,OK,Stress Test 1-93,text,true,,756,603,4,4,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33b53c0aa001392fb18,308,0,0
1741615927831,308,Add Contact,201,Created,Stress Test 1-95,text,true,,1005,807,4,4,https://thinking-tester-contact-list.herokuapp.com/contacts,308,0,0
1741615928139,306,Update User,200,OK,Stress Test 1-94,text,true,,882,633,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,306,0,0
1741615928139,306,Get Contacts,200,OK,Stress Test 1-95,text,true,,1002,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,306,0,0
1741615928446,330,Update Contact,200,OK,Stress Test 1-95,text,true,,1034,834,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33c53c0aa001392fb19,330,0,0
1741615928446,330,Add Contact,201,Created,Stress Test 1-94,text,true,,1015,817,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,330,0,0
1741615928777,257,Get Contacts,200,OK,Stress Test 1-94,text,true,,1012,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,257,0,0
1741615928776,272,Patch Contact,200,OK,Stress Test 1-95,text,true,,1003,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33c53c0aa001392fb19,272,0,0
1741615929034,280,Update Contact,200,OK,Stress Test 1-94,text,true,,1042,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33d32eaf700137a4e84,280,0,0
1741615927934,1399,Add User,201,Created,Stress Test 1-96,text,true,,1278,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1399,0,1100
1741615929049,285,Delete Contact,200,OK,Stress Test 1-95,text,true,,756,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33c53c0aa001392fb19,285,0,0
1741615929314,270,Patch Contact,200,OK,Stress Test 1-94,text,true,,1012,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33d32eaf700137a4e84,270,0,0
1741615929334,279,Get User Profile,200,OK,Stress Test 1-96,text,true,,874,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,279,0,0
1741615929337,295,Add User,201,Created,Stress Test 1-95,text,true,,1278,501,3,3,https://thinking-tester-contact-list.herokuapp.com/users,295,0,0
1741615929584,258,Delete Contact,200,OK,Stress Test 1-94,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33d32eaf700137a4e84,258,0,0
1741615929613,266,Update User,200,OK,Stress Test 1-96,text,true,,888,635,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,266,0,0
1741615929633,262,Get User Profile,200,OK,Stress Test 1-95,text,true,,878,525,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,262,0,0
1741615929879,264,Add Contact,201,Created,Stress Test 1-96,text,true,,1012,813,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,264,0,0
1741615929896,283,Update User,200,OK,Stress Test 1-95,text,true,,885,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,283,0,0
1741615930144,258,Get Contacts,200,OK,Stress Test 1-96,text,true,,1009,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1741615930179,278,Add Contact,201,Created,Stress Test 1-95,text,true,,1011,809,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,278,0,0
1741615930403,262,Update Contact,200,OK,Stress Test 1-96,text,true,,1034,837,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33e32eaf700137a4e87,262,0,0
1741615930458,265,Get Contacts,200,OK,Stress Test 1-95,text,true,,1004,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,265,0,0
1741615930666,283,Patch Contact,200,OK,Stress Test 1-96,text,true,,1003,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33e32eaf700137a4e87,283,0,0
1741615930723,271,Update Contact,200,OK,Stress Test 1-95,text,true,,1036,836,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33e53c0aa001392fb1c,271,0,0
1741615929934,1182,Add User,201,Created,Stress Test 1-97,text,true,,1278,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1182,0,874
1741615930950,262,Delete Contact,200,OK,Stress Test 1-96,text,true,,756,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33e32eaf700137a4e87,262,0,0
1741615930995,272,Patch Contact,200,OK,Stress Test 1-95,text,true,,1005,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33e53c0aa001392fb1c,272,0,0
1741615931116,280,Get User Profile,200,OK,Stress Test 1-97,text,true,,874,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,280,0,0
1741615931213,303,Add User,201,Created,Stress Test 1-96,text,true,,1278,501,3,3,https://thinking-tester-contact-list.herokuapp.com/users,303,0,0
1741615931268,267,Delete Contact,200,OK,Stress Test 1-95,text,true,,756,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef33e53c0aa001392fb1c,267,0,0
1741615931397,273,Update User,200,OK,Stress Test 1-97,text,true,,877,632,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,273,0,0
1741615931517,256,Get User Profile,200,OK,Stress Test 1-96,text,true,,870,525,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,256,0,0
1741615931671,261,Add Contact,201,Created,Stress Test 1-97,text,true,,1011,816,2,2,https://thinking-tester-contact-list.herokuapp.com/contacts,261,0,0
1741615931773,266,Update User,200,OK,Stress Test 1-96,text,true,,877,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,266,0,0
1741615931933,258,Get Contacts,200,OK,Stress Test 1-97,text,true,,1008,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1741615932069,267,Add Contact,201,Created,Stress Test 1-96,text,true,,1001,807,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,267,0,0
1741615932191,261,Update Contact,200,OK,Stress Test 1-97,text,true,,1039,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34032eaf700137a4e88,261,0,0
1741615932337,256,Get Contacts,200,OK,Stress Test 1-96,text,true,,998,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,256,0,0
1741615932452,265,Patch Contact,200,OK,Stress Test 1-97,text,true,,1017,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34032eaf700137a4e88,265,0,0
1741615932593,264,Update Contact,200,OK,Stress Test 1-96,text,true,,1038,834,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34032eaf700137a4e89,264,0,0
1741615932718,260,Delete Contact,200,OK,Stress Test 1-97,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34032eaf700137a4e88,260,0,0
1741615931938,1075,Add User,201,Created,Stress Test 1-98,text,true,,1282,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1075,0,782
1741615932857,267,Patch Contact,200,OK,Stress Test 1-96,text,true,,1007,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34032eaf700137a4e89,267,0,0
1741615932979,287,Add User,201,Created,Stress Test 1-97,text,true,,1282,501,3,3,https://thinking-tester-contact-list.herokuapp.com/users,287,0,0
1741615933014,260,Get User Profile,200,OK,Stress Test 1-98,text,true,,878,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,260,0,0
1741615933124,263,Delete Contact,200,OK,Stress Test 1-96,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34032eaf700137a4e89,263,0,0
1741615933267,255,Get User Profile,200,OK,Stress Test 1-97,text,true,,878,525,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,255,0,0
1741615933275,271,Update User,200,OK,Stress Test 1-98,text,true,,886,633,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,271,0,0
1741615933522,266,Update User,200,OK,Stress Test 1-97,text,true,,900,635,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,266,0,0
1741615933546,273,Add Contact,201,Created,Stress Test 1-98,text,true,,1031,817,2,2,https://thinking-tester-contact-list.herokuapp.com/contacts,273,0,0
1741615933788,276,Add Contact,201,Created,Stress Test 1-97,text,true,,1024,813,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,276,0,0
1741615933820,262,Get Contacts,200,OK,Stress Test 1-98,text,true,,1028,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,262,0,0
1741615934064,258,Get Contacts,200,OK,Stress Test 1-97,text,true,,1021,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,258,0,0
1741615934109,294,Update Contact,200,OK,Stress Test 1-98,text,true,,1058,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34232eaf700137a4e8a,294,0,0
1741615934323,262,Update Contact,200,OK,Stress Test 1-97,text,true,,1050,837,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34253c0aa001392fb25,262,0,0
1741615934403,270,Patch Contact,200,OK,Stress Test 1-98,text,true,,1016,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34232eaf700137a4e8a,270,0,0
1741615934585,271,Patch Contact,200,OK,Stress Test 1-97,text,true,,1007,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34253c0aa001392fb25,271,0,0
1741615934674,268,Delete Contact,200,OK,Stress Test 1-98,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34232eaf700137a4e8a,268,0,0
1741615934857,339,Delete Contact,200,OK,Stress Test 1-97,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34253c0aa001392fb25,339,0,0
1741615933939,1257,Add User,201,Created,Stress Test 1-99,text,true,,1282,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1257,0,779
1741615934943,385,Add User,201,Created,Stress Test 1-98,text,true,,1282,501,2,2,https://thinking-tester-contact-list.herokuapp.com/users,385,0,0
1741615935197,316,Get User Profile,200,OK,Stress Test 1-99,text,true,,878,525,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,316,0,0
1741615935329,379,Get User Profile,200,OK,Stress Test 1-98,text,true,,878,525,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,379,0,0
1741615935514,405,Update User,200,OK,Stress Test 1-99,text,true,,881,632,2,2,https://thinking-tester-contact-list.herokuapp.com/users/me,405,0,0
1741615935709,373,Update User,200,OK,Stress Test 1-98,text,true,,881,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,373,0,0
1741615935920,409,Add Contact,201,Created,Stress Test 1-99,text,true,,1007,809,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,409,0,0
1741615936330,307,Get Contacts,200,OK,Stress Test 1-99,text,true,,1004,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,307,0,0
1741615936082,555,Add Contact,201,Created,Stress Test 1-98,text,true,,1015,816,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,555,0,0
1741615936660,316,Get Contacts,200,OK,Stress Test 1-98,text,true,,1016,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,316,0,0
1741615936660,317,Update Contact,200,OK,Stress Test 1-99,text,true,,1040,836,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34453c0aa001392fb2a,317,0,0
1741615936977,288,Patch Contact,200,OK,Stress Test 1-99,text,true,,1009,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34453c0aa001392fb2a,288,0,0
1741615936977,292,Update Contact,200,OK,Stress Test 1-98,text,true,,1047,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34453c0aa001392fb2b,292,0,0
1741615935937,1332,Add User,201,Created,Stress Test 1-100,text,true,,1282,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1332,0,1040
1741615937269,258,Get User Profile,200,OK,Stress Test 1-100,text,true,,878,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,258,0,0
1741615937265,266,Delete Contact,200,OK,Stress Test 1-99,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34453c0aa001392fb2a,266,0,0
1741615937269,279,Patch Contact,200,OK,Stress Test 1-98,text,true,,1017,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34453c0aa001392fb2b,279,0,0
1741615937528,260,Update User,200,OK,Stress Test 1-100,text,true,,877,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,260,0,0
1741615937549,270,Delete Contact,200,OK,Stress Test 1-98,text,true,,752,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34453c0aa001392fb2b,270,0,0
1741615937532,289,Add User,201,Created,Stress Test 1-99,text,true,,1274,501,2,2,https://thinking-tester-contact-list.herokuapp.com/users,289,0,0
1741615937788,261,Add Contact,201,Created,Stress Test 1-100,text,true,,1001,807,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,261,0,0
1741615937821,258,Get User Profile,200,OK,Stress Test 1-99,text,true,,870,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,258,0,0
1741615938049,256,Get Contacts,200,OK,Stress Test 1-100,text,true,,998,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,256,0,0
1741615938079,262,Update User,200,OK,Stress Test 1-99,text,true,,878,633,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,262,0,0
1741615938305,269,Update Contact,200,OK,Stress Test 1-100,text,true,,1030,834,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34632eaf700137a4e8f,269,0,0
1741615938341,269,Add Contact,201,Created,Stress Test 1-99,text,true,,1011,817,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,269,0,0
1741615938574,264,Patch Contact,200,OK,Stress Test 1-100,text,true,,1007,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34632eaf700137a4e8f,264,0,0
1741615938611,257,Get Contacts,200,OK,Stress Test 1-99,text,true,,1016,525,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,257,0,0
1741615938868,303,Update Contact,200,OK,Stress Test 1-99,text,true,,1046,843,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34632eaf700137a4e90,303,0,0
1741615937936,1235,Add User,201,Created,Stress Test 1-101,text,true,,1282,336,3,3,https://thinking-tester-contact-list.herokuapp.com/users,1235,0,781
1741615938838,333,Delete Contact,200,OK,Stress Test 1-100,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34632eaf700137a4e8f,333,0,0
1741615939172,332,Patch Contact,200,OK,Stress Test 1-99,text,true,,1016,602,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34632eaf700137a4e90,332,0,0
1741615939172,333,Get User Profile,200,OK,Stress Test 1-101,text,true,,878,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,333,0,0
1741615939175,329,Add User,201,Created,Stress Test 1-100,text,true,,1282,501,3,3,https://thinking-tester-contact-list.herokuapp.com/users,329,0,0
1741615939505,408,Update User,200,OK,Stress Test 1-101,text,true,,888,635,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,408,0,0
1741615939505,408,Get User Profile,200,OK,Stress Test 1-100,text,true,,878,525,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,408,0,0
1741615939505,409,Delete Contact,200,OK,Stress Test 1-99,text,true,,760,603,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts/67cef34632eaf700137a4e90,409,0,0
1741615939914,512,Update User,200,OK,Stress Test 1-100,text,true,,885,632,3,3,https://thinking-tester-contact-list.herokuapp.com/users/me,512,0,0
1741615939914,512,Add Contact,201,Created,Stress Test 1-101,text,true,,1012,813,3,3,https://thinking-tester-contact-list.herokuapp.com/contacts,512,0,0
